epoch,acc,loss,val_acc,val_loss
38,0.9279140830039978,0.12559470534324646,0.8620689511299133,0.4043612778186798
39,0.9106594920158386,0.14962275326251984,0.8586207032203674,0.4161927402019501
40,0.933282196521759,0.12097744643688202,0.8287356495857239,0.46736565232276917
41,0.9432515501976013,0.09669235348701477,0.8413792848587036,0.4523323178291321
42,0.9459356069564819,0.11432743817567825,0.7827585935592651,0.564794659614563
43,0.9290643930435181,0.11528568714857101,0.8241379261016846,0.4800489842891693
44,0.953987717628479,0.08206118643283844,0.7873563170433044,0.6336016058921814
45,0.9359662532806396,0.10850057750940323,0.8839080333709717,0.4054611027240753
46,0.8930214643478394,0.25075817108154297,0.5735632181167603,1.7992963790893555
47,0.8773006200790405,0.22597470879554749,0.8678160905838013,0.4069580137729645
48,0.9129601120948792,0.15328970551490784,0.8482758402824402,0.47277772426605225
49,0.9386503100395203,0.10610336065292358,0.8586207032203674,0.39287087321281433
50,0.949769914150238,0.08594934642314911,0.8689655065536499,0.3666990101337433
51,0.9551380276679993,0.07712690532207489,0.8666666746139526,0.3695222735404968
52,0.9532208442687988,0.07683638483285904,0.8689655065536499,0.35791388154029846
53,0.9520705342292786,0.07717592269182205,0.8701149225234985,0.35741686820983887
54,0.962806761264801,0.08153341710567474,0.8689655065536499,0.354617178440094
55,0.9639570713043213,0.06685162335634232,0.8712643384933472,0.3524302542209625
56,0.9654908180236816,0.06626790016889572,0.8758620619773865,0.34183478355407715
57,0.9585889577865601,0.0769289955496788,0.8701149225234985,0.348559707403183
58,0.9616564512252808,0.06848020851612091,0.8770114779472351,0.3388030230998993
59,0.9708588719367981,0.0652051642537117,0.8747126460075378,0.34384655952453613
60,0.9605061411857605,0.06400435417890549,0.8793103694915771,0.33869966864585876
61,0.9647239446640015,0.06520164757966995,0.8770114779472351,0.34443798661231995
62,0.9674080014228821,0.06391838192939758,0.8747126460075378,0.3481677174568176
63,0.967024564743042,0.06465480476617813,0.8747126460075378,0.3515734374523163
64,0.9662576913833618,0.06654900312423706,0.8816092014312744,0.3397718071937561
65,0.9693251252174377,0.06326818466186523,0.8770114779472351,0.33677348494529724
66,0.9681748747825623,0.06180107966065407,0.8735632300376892,0.3427644670009613
67,0.9612730145454407,0.06540099531412125,0.8758620619773865,0.3389175832271576
68,0.9727760553359985,0.05604305863380432,0.882758617401123,0.33396726846694946
69,0.9677914381027222,0.05649866163730621,0.8804597854614258,0.32887762784957886
70,0.9685583114624023,0.060436148196458817,0.8793103694915771,0.33162227272987366
71,0.9750766754150391,0.05542821064591408,0.882758617401123,0.32854875922203064
72,0.9720091819763184,0.061229780316352844,0.8770114779472351,0.33793970942497253
73,0.9681748747825623,0.06198791041970253,0.882758617401123,0.33010977506637573
74,0.970475435256958,0.06364276260137558,0.8781608939170837,0.3372001647949219
75,0.9777607321739197,0.05419347435235977,0.8804597854614258,0.33387085795402527
76,0.9739263653755188,0.0549834780395031,0.8747126460075378,0.3460729420185089
77,0.9685583114624023,0.0594760961830616,0.8735632300376892,0.34504738450050354
78,0.9700919985771179,0.058050137013196945,0.8839080333709717,0.330903023481369
79,0.9743098020553589,0.05200198292732239,0.8793103694915771,0.33823439478874207
80,0.9716257452964783,0.054259780794382095,0.8770114779472351,0.334490567445755
81,0.9762269854545593,0.05207495763897896,0.8839080333709717,0.33245041966438293
82,0.9762269854545593,0.050732336938381195,0.8839080333709717,0.33333417773246765
83,0.974693238735199,0.050357069820165634,0.8804597854614258,0.3289780616760254
84,0.9773772954940796,0.055027615278959274,0.8839080333709717,0.3232029378414154
85,0.9712423086166382,0.0543893463909626,0.8804597854614258,0.32708367705345154
86,0.9773772954940796,0.05868503451347351,0.8839080333709717,0.3375209867954254
87,0.9781441688537598,0.04833560809493065,0.8850574493408203,0.3267587721347809
88,0.9743098020553589,0.05171674117445946,0.8896551728248596,0.3292180895805359
89,0.9758435487747192,0.0487084686756134,0.8770114779472351,0.34473562240600586
90,0.9769938588142395,0.049105122685432434,0.8839080333709717,0.3259468972682953
91,0.9727760553359985,0.05365724489092827,0.8862069249153137,0.32967954874038696
92,0.9723926186561584,0.050914064049720764,0.8873563408851624,0.3300996422767639
93,0.9781441688537598,0.0459318682551384,0.8862069249153137,0.3299120366573334
94,0.9758435487747192,0.04763181507587433,0.882758617401123,0.33196964859962463
95,0.9693251252174377,0.04936549440026283,0.8816092014312744,0.3281821310520172
96,0.9777607321739197,0.04467707499861717,0.8862069249153137,0.3217179477214813
97,0.9743098020553589,0.05749211460351944,0.8850574493408203,0.32022109627723694
98,0.9762269854545593,0.050195325165987015,0.8873563408851624,0.3195684254169464
99,0.9766104221343994,0.046114932745695114,0.8770114779472351,0.3345257639884949
100,0.9773772954940796,0.046268559992313385,0.8793103694915771,0.33167195320129395
101,0.9739263653755188,0.043651480227708817,0.8850574493408203,0.327989786863327
102,0.9758435487747192,0.04757256805896759,0.8839080333709717,0.3264903128147125
103,0.9716257452964783,0.04812857508659363,0.8850574493408203,0.3248016834259033
104,0.9827454090118408,0.04104587063193321,0.8908045887947083,0.3222236931324005
105,0.9769938588142395,0.04711992293596268,0.882758617401123,0.3302742540836334
106,0.9766104221343994,0.0426151305437088,0.8816092014312744,0.3230102062225342
107,0.9781441688537598,0.05176170915365219,0.8965517282485962,0.31737929582595825
108,0.9827454090118408,0.04116610810160637,0.8873563408851624,0.32132387161254883
109,0.9777607321739197,0.04345414415001869,0.8804597854614258,0.331401526927948
110,0.97929447889328,0.04116421565413475,0.8839080333709717,0.33709517121315
111,0.9796779155731201,0.04264478012919426,0.8965517282485962,0.3224441409111023
112,0.9812116622924805,0.03831292316317558,0.8850574493408203,0.3305727541446686
113,0.9766104221343994,0.05019710585474968,0.8896551728248596,0.3328939378261566
114,0.9815950989723206,0.041101641952991486,0.8873563408851624,0.3264308273792267
115,0.9819785356521606,0.03820722550153732,0.8839080333709717,0.3315100371837616
116,0.9781441688537598,0.04427012801170349,0.8896551728248596,0.32364287972450256
117,0.9823619723320007,0.042961236089468,0.8873563408851624,0.3219151496887207
118,0.9846625924110413,0.03928389027714729,0.8896551728248596,0.3208787441253662
119,0.9812116622924805,0.04154502972960472,0.882758617401123,0.3286677300930023
120,0.9781441688537598,0.04931372031569481,0.8873563408851624,0.33570775389671326
121,0.9815950989723206,0.03737920522689819,0.8862069249153137,0.3397027254104614
122,0.9808282256126404,0.03804518282413483,0.8839080333709717,0.33882611989974976
123,0.9827454090118408,0.03860533982515335,0.8862069249153137,0.3334629535675049
124,0.9873466491699219,0.031184781342744827,0.8850574493408203,0.3265596926212311
125,0.9773772954940796,0.04489210620522499,0.888505756855011,0.3244299590587616
126,0.9831288456916809,0.03592003881931305,0.8839080333709717,0.3341163992881775
127,0.9850460290908813,0.036255259066820145,0.8954023122787476,0.32269367575645447
128,0.9808282256126404,0.03823363408446312,0.8850574493408203,0.32995253801345825
129,0.97929447889328,0.03439059481024742,0.8850574493408203,0.32806020975112915
130,0.9804447889328003,0.03381893411278725,0.888505756855011,0.3267681896686554
131,0.983512282371521,0.03237621486186981,0.8919540047645569,0.32553771138191223
132,0.9804447889328003,0.040333475917577744,0.888505756855011,0.3236372768878937
133,0.983512282371521,0.036147791892290115,0.8896551728248596,0.33503004908561707
134,0.9861963391304016,0.040166426450014114,0.8839080333709717,0.3432781398296356
135,0.9842791557312012,0.03367159143090248,0.8839080333709717,0.3297874927520752
136,0.9812116622924805,0.0340547189116478,0.8862069249153137,0.329760879278183
137,0.9796779155731201,0.04045504704117775,0.8919540047645569,0.325470894575119
138,0.9804447889328003,0.03908495604991913,0.8862069249153137,0.33355095982551575
139,0.9846625924110413,0.03892196714878082,0.888505756855011,0.3237077295780182
140,0.9896472096443176,0.033413659781217575,0.8954023122787476,0.3229199945926666
141,0.9869632124900818,0.03464071452617645,0.888505756855011,0.33227622509002686
142,0.9892638325691223,0.028995653614401817,0.888505756855011,0.3355531096458435
143,0.9827454090118408,0.03649583458900452,0.8896551728248596,0.3302142024040222
144,0.9865797758102417,0.032588254660367966,0.8816092014312744,0.34121423959732056
145,0.9804447889328003,0.03491983562707901,0.8896551728248596,0.3381712734699249
146,0.9819785356521606,0.03558966889977455,0.8862069249153137,0.3309069871902466
147,0.9884969592094421,0.028510302305221558,0.888505756855011,0.32674911618232727
148,0.9827454090118408,0.04097399860620499,0.8873563408851624,0.34525030851364136
149,0.983512282371521,0.03443700820207596,0.8908045887947083,0.32984471321105957
150,0.9838957190513611,0.03273618221282959,0.888505756855011,0.33761003613471985
151,0.9858129024505615,0.03200297802686691,0.8919540047645569,0.3434467911720276
152,0.9850460290908813,0.03606303408741951,0.8862069249153137,0.33242714405059814
153,0.983512282371521,0.03134332597255707,0.8816092014312744,0.34004226326942444
154,0.9861963391304016,0.03263143450021744,0.888505756855011,0.3292333781719208
155,0.9838957190513611,0.033386483788490295,0.8931034207344055,0.3231077492237091
156,0.9854294657707214,0.03191206231713295,0.8931034207344055,0.3275161683559418
157,0.9869632124900818,0.02802485227584839,0.8919540047645569,0.3334765136241913
