epoch,acc,loss,val_acc,val_loss
74,0.9087423086166382,0.19307264685630798,0.8321838974952698,0.4491260051727295
75,0.9144938588142395,0.18793229758739471,0.8264367580413818,0.4409022927284241
76,0.904524564743042,0.18059076368808746,0.8195402026176453,0.4873447120189667
77,0.912193238735199,0.18929438292980194,0.8218390941619873,0.45776304602622986
78,0.9098926186561584,0.17419421672821045,0.840229868888855,0.4358583986759186
79,0.9137269854545593,0.17484773695468903,0.8195402026176453,0.4685783386230469
80,0.9125766754150391,0.1753326654434204,0.8298850655555725,0.44184109568595886
81,0.9152607321739197,0.17712241411209106,0.8459770083427429,0.4110874831676483
82,0.9114263653755188,0.17941521108150482,0.834482729434967,0.4370945394039154
83,0.9213957190513611,0.1617836207151413,0.817241370677948,0.44841068983078003
84,0.9148772954940796,0.17910799384117126,0.842528760433197,0.41981804370880127
85,0.9114263653755188,0.17742621898651123,0.8379310369491577,0.41707685589790344
86,0.9125766754150391,0.1760328859090805,0.8275862336158752,0.461357444524765
87,0.9118098020553589,0.16624394059181213,0.8482758402824402,0.4148235023021698
88,0.9179447889328003,0.1742732673883438,0.8505747318267822,0.4036186933517456
89,0.9156441688537598,0.16374748945236206,0.8229885101318359,0.45657360553741455
90,0.921012282371521,0.16938923299312592,0.8379310369491577,0.42129120230674744
91,0.9133435487747192,0.1771543025970459,0.8287356495857239,0.4752952456474304
92,0.9106594920158386,0.1734776347875595,0.834482729434967,0.42775264382362366
93,0.9229294657707214,0.16225895285606384,0.8482758402824402,0.4065723419189453
94,0.9183282256126404,0.16638366878032684,0.8379310369491577,0.4464434087276459
95,0.9160276055335999,0.16508017480373383,0.8275862336158752,0.4315513074398041
96,0.9225460290908813,0.15797896683216095,0.8310344815254211,0.4419552981853485
97,0.91679447889328,0.16941359639167786,0.8494253158569336,0.43514344096183777
98,0.9221625924110413,0.16835811734199524,0.8540229797363281,0.3951432704925537
99,0.9187116622924805,0.1692817509174347,0.8137931227684021,0.4688344895839691
